mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco
5781,7.220701754385964,8.71,5.66,438870.6842105263,2401830.0,6015.0
5784,7.226666666666667,8.45,5.71,221622.33333333334,935662.0,7631.0
5785,7.645,8.5,6.79,207063.5,408433.0,5694.0
5802,6.3475,6.99,5.69,35393.5,115573.0,3174.0
5809,5.8,5.88,5.72,848.0,947.0,749.0
5813,6.824999999999999,8.28,5.37,259712.0,517633.0,1791.0
5814,5.275,5.51,5.04,1407.5,1547.0,1268.0
5819,6.5760000000000005,7.71,5.5,40630.2,172173.0,2326.0
5826,5.375,6.35,4.59,2485.0,3838.0,1412.0
5830,7.653333333333333,7.81,7.5,68339.0,99449.0,13870.0
5832,7.21,7.21,7.21,14928.0,14928.0,14928.0
5834,7.4433333333333325,8.2,6.15,49172.666666666664,106474.0,1742.0
5835,7.368333333333333,8.57,5.88,277781.80555555556,1314178.0,12807.0
5842,7.18,7.62,6.74,56865.5,112880.0,851.0
5848,7.42,7.42,7.42,14308.0,14308.0,14308.0
5862,5.44,5.44,5.44,2345.0,2345.0,2345.0
5869,5.5,5.65,5.35,2475.5,2666.0,2285.0
5872,4.24,4.24,4.24,1647.0,1647.0,1647.0
5873,5.760000000000001,7.65,3.81,12567.333333333334,35405.0,620.0
5875,5.8325,6.92,5.33,6346.25,11343.0,1687.0
5877,6.217142857142858,7.74,4.43,186662.14285714287,627775.0,771.0
5878,5.31,5.31,5.31,2919.0,2919.0,2919.0
5883,6.19,6.19,6.19,8746.0,8746.0,8746.0
5891,6.635,6.83,6.44,8535.5,13779.0,3292.0
5902,7.0175,7.44,6.76,76698.75,186324.0,22399.0
5904,5.73,7.23,3.32,34515.0,95969.0,3407.0
5907,5.993333333333333,6.26,5.54,7531.0,10516.0,2751.0
5909,7.3546875,8.93,5.81,524553.875,2401830.0,28999.0
5914,7.262307692307692,8.06,6.33,287405.57692307694,1302351.0,7438.0
5916,7.5,7.5,7.5,5647.0,5647.0,5647.0
5918,7.376,8.23,6.53,91601.6,239651.0,22621.0
5920,5.56,5.56,5.56,9925.0,9925.0,9925.0
5924,6.916666666666667,8.41,6.03,126410.66666666667,357587.0,4967.0
5925,5.65,5.65,5.65,1828.0,1828.0,1828.0
5926,5.603333333333333,6.63,4.88,5191.666666666667,5732.0,4484.0
5927,6.48,7.83,5.13,28107.0,53745.0,2469.0
5929,7.6499999999999995,8.53,6.6,204434.0,740319.0,2748.0
5933,7.615,8.02,7.21,18445.0,29556.0,7334.0
5935,7.21,7.21,7.21,8259.0,8259.0,8259.0
5936,6.295,6.45,6.14,1496.0,1681.0,1311.0
5938,6.66,6.66,6.66,6443.0,6443.0,6443.0
5940,7.239230769230769,8.21,5.45,641418.4615384615,3232300.0,2770.0
5941,7.7808,8.93,5.59,439630.36,2359308.0,554.0
5945,7.362,9.1,6.31,893327.2,3576199.0,32581.0
5947,6.936,7.52,5.92,53567.2,104908.0,1318.0
5955,6.995,7.45,6.41,45744.875,112739.0,6244.0
5957,6.74,7.45,5.44,79287.6,263103.0,2708.0
5958,7.063333333333334,8.93,5.97,444902.53571428574,2164124.0,6650.0
5959,6.692,7.51,4.72,22685.2,70833.0,4219.0
5962,6.970256410256409,8.5,5.57,223270.76923076922,3035328.0,1420.0
5973,6.985384615384616,8.33,6.35,321942.3846153846,1717695.0,19892.0
5978,7.23,7.23,7.23,555566.0,555566.0,555566.0
5983,6.988571428571428,7.67,6.08,34355.875,101295.0,659.0
5984,7.685416666666666,8.57,6.45,278973.4166666667,1201583.0,20161.0
5992,7.64,7.64,7.64,449130.0,449130.0,449130.0
5997,6.34,7.27,5.41,13377.0,24668.0,2086.0
5998,7.136666666666667,8.77,5.52,350092.1666666667,1977969.0,4191.0
6000,6.626666666666666,7.94,4.85,95975.33333333333,162615.0,4553.0
6008,7.315,7.96,6.0,203787.0,666459.0,5986.0
6016,6.82578947368421,8.32,4.82,289972.4210526316,1993223.0,5854.0
6023,7.4799999999999995,8.04,7.1,1157271.6,2318129.0,115517.0
6024,6.915,8.32,5.13,77541.1875,517975.0,959.0
6030,7.256666666666667,8.71,4.82,477127.0444444445,2401830.0,13328.0
6031,7.112,7.88,5.77,45980.0,150909.0,626.0
6033,7.565,8.73,5.29,956237.5625,3430848.0,2039.0
6041,6.8100000000000005,7.11,6.51,15153.5,23512.0,6795.0
6045,7.585967741935484,8.74,5.51,450634.6612903226,2318129.0,6015.0
6046,7.322500000000001,8.71,6.18,628148.0833333334,4230312.0,18586.0
6055,7.7475,8.36,6.47,143749.5,424204.0,2801.0
6056,6.72,6.72,6.72,3111.0,3111.0,3111.0
6060,7.285,8.04,6.53,1232440.0,2318129.0,146751.0
6061,5.84,5.84,5.84,3866.0,3866.0,3866.0
6064,6.66,7.04,6.28,54980.0,92797.0,17163.0
6067,6.67,6.67,6.67,214318.0,214318.0,214318.0
6069,5.8325,7.26,3.28,71407.5,197735.0,753.0
6075,5.74,5.74,5.74,1914.0,1914.0,1914.0
6078,5.13,5.13,5.13,2469.0,2469.0,2469.0
6090,6.04,6.04,6.04,26461.0,26461.0,26461.0
6094,6.78,8.28,5.18,80488.57142857143,345137.0,1175.0
6098,7.308571428571428,8.27,5.71,347855.21428571426,2318129.0,11645.0
6112,7.35,7.35,7.35,308053.0,308053.0,308053.0
6114,7.997419354838709,9.1,5.78,915715.2903225806,4230312.0,4867.0
6115,7.66,7.66,7.66,175045.0,175045.0,175045.0
6116,7.39,7.81,7.02,37847.333333333336,91698.0,3902.0
6117,7.5566666666666675,7.99,7.09,293069.6666666667,1314178.0,24518.0
6119,7.63,7.89,7.15,68421.0,100084.0,15730.0
6120,7.27,7.27,7.27,21359.0,21359.0,21359.0
6122,6.03,6.54,5.43,5434.0,10234.0,2446.0
6127,7.009,7.45,6.38,46519.9,100951.0,6244.0
6129,7.213157894736843,7.94,6.65,168554.05263157896,628384.0,6801.0
6130,6.255,6.41,6.1,18314.5,27437.0,9192.0
6131,7.062,7.71,6.33,26012.6,67806.0,7438.0
6137,6.546666666666667,7.71,5.53,59320.333333333336,172173.0,2457.0
6148,6.965714285714285,7.9,5.13,65837.42857142857,128410.0,2805.0
6149,6.15,6.15,6.15,10091.0,10091.0,10091.0
6151,6.8,7.39,6.05,47241.666666666664,88870.0,12109.0
6156,6.66,6.66,6.66,2972.0,2972.0,2972.0
6162,7.304444444444444,8.64,5.79,272933.3333333333,1719364.0,2468.0
6164,7.385416666666667,8.62,5.97,233189.16666666666,1039571.0,41239.0
6165,6.723333333333334,7.86,5.51,330752.6666666667,697724.0,28534.0
6166,6.891,8.21,5.56,269817.13333333336,857830.0,8572.0
6169,7.05,7.05,7.05,76831.0,76831.0,76831.0
6171,7.8308333333333335,8.56,6.94,1304621.75,4230312.0,87839.0
6172,7.438181818181818,8.62,6.53,467065.54545454547,4170767.0,12762.0
6182,5.885,6.4,5.37,4161.5,6149.0,2174.0
6183,4.41,4.41,4.41,21612.0,21612.0,21612.0
6184,6.8,7.87,5.45,185352.6,843305.0,2168.0
6189,7.5075,7.98,6.86,97649.0,193380.0,6906.0
6194,6.88,7.36,6.43,14319.0,19313.0,4657.0
6201,7.201481481481482,8.16,6.37,403978.7037037037,1505271.0,34444.0
6202,7.615,8.02,7.21,18445.0,29556.0,7334.0
6203,7.297,8.47,6.43,370932.95,2318129.0,22649.0
6205,6.86280701754386,8.32,4.58,348516.5964912281,1812885.0,4489.0
6211,7.546764705882352,8.83,5.33,621105.6764705882,4230312.0,1942.0
6213,7.468490566037736,9.1,5.86,668179.716981132,3576199.0,4604.0
6215,6.13,6.31,5.95,3641.5,4675.0,2608.0
6219,7.8566666666666665,8.56,7.44,367244.0,852836.0,88585.0
6229,9.02,9.02,9.02,350634.0,350634.0,350634.0
6235,6.49,6.49,6.49,7209.0,7209.0,7209.0
6262,6.138571428571429,7.42,4.76,1880.2222222222222,5901.0,398.0
6266,6.57,6.57,6.57,2326.0,2326.0,2326.0
6268,6.17,6.17,6.17,1595.0,1595.0,1595.0
6271,6.99,6.99,6.99,115573.0,115573.0,115573.0
6272,6.83,6.83,6.83,23959.0,23959.0,23959.0
6276,5.95,7.01,4.73,124807.0,400665.0,2976.0
6280,7.0683333333333325,7.99,5.67,105786.66666666667,420360.0,2232.0
6281,4.376666666666666,5.42,3.41,3049.0,5841.0,1477.0
6286,5.68,5.68,5.68,2915.0,2915.0,2915.0
6288,7.601578947368421,8.6,6.01,205512.15789473685,1006593.0,5412.0
6293,7.638,8.06,7.4,310673.2,1365553.0,38724.0
6297,5.03,5.5,4.11,1352.6666666666667,2100.0,908.0
6299,6.952500000000001,7.45,6.41,76019.75,112739.0,35300.0
6303,7.239999999999999,7.88,6.86,28156.0,70075.0,1578.0
6305,8.09,8.09,8.09,1469077.0,1469077.0,1469077.0
6318,7.0649999999999995,7.62,6.51,79630.5,124003.0,35258.0
6324,6.917209302325581,7.6,5.51,362907.93023255817,1505271.0,33004.0
6327,7.086666666666666,8.16,6.09,486385.6666666667,1201583.0,52636.0
6331,6.3525,7.27,5.91,5979.75,10290.0,2292.0
6336,7.742222222222223,8.31,6.67,163248.0,453092.0,49174.0
6337,5.43,5.43,5.43,2983.0,2983.0,2983.0
6347,7.298034188034188,9.05,5.37,581089.3931623931,3232300.0,17647.0
6351,6.615,7.59,5.51,260611.5,697724.0,16534.0
6366,8.04,8.04,8.04,443976.0,443976.0,443976.0
6372,7.55,7.55,7.55,993216.0,993216.0,993216.0
6377,8.3475,8.68,7.93,671996.5,959723.0,27199.0
6381,7.564285714285715,8.36,6.81,574039.5714285715,1962199.0,25669.0
6383,4.921428571428572,7.21,2.23,51868.857142857145,142812.0,5823.0
6384,7.1075,7.59,6.73,8954.5,21377.0,2914.0
6390,5.96,5.96,5.96,1178.0,1178.0,1178.0
6392,6.173333333333333,7.27,4.47,62131.833333333336,422686.0,671.0
6399,8.31,8.31,8.31,326703.0,326703.0,326703.0
6402,5.695,6.06,5.33,6561.5,10469.0,2654.0
6412,8.15,8.15,8.15,58281.0,58281.0,58281.0
6413,6.651428571428572,7.98,5.65,425323.14285714284,1111831.0,2032.0
6422,6.486666666666667,7.23,5.64,91293.33333333333,196529.0,8080.0
6425,6.961111111111111,7.5,6.4,292771.77777777775,658453.0,30662.0
6443,5.96,5.96,5.96,16546.0,16546.0,16546.0
6444,7.679,9.03,6.12,624375.05,4230312.0,17812.0
6448,6.266666666666667,7.08,5.84,5455.333333333333,14453.0,832.0
6463,6.83,6.83,6.83,23959.0,23959.0,23959.0
6465,6.317777777777778,7.17,5.48,19866.555555555555,115080.0,2953.0
6472,6.85,8.49,5.93,491653.4,2247855.0,2740.0
6481,7.34,7.34,7.34,19711.0,19711.0,19711.0
6484,7.195,8.2,6.19,650088.0,1296899.0,3277.0
6491,5.88,6.38,5.38,37334.5,65463.0,9206.0
6500,6.8897619047619045,8.11,5.35,504036.14285714284,1812885.0,14139.0
6505,7.308095238095238,8.25,6.46,174238.19047619047,934308.0,5415.0
6509,7.316,7.88,6.37,26932.0,70075.0,2077.0
6512,7.23125,8.3,5.94,458833.75,2318129.0,2312.0
6513,8.13,8.13,8.13,79987.0,79987.0,79987.0
6523,5.83,5.83,5.83,742.0,742.0,742.0
6525,5.495,5.83,5.16,2515.0,3351.0,2037.0
6533,8.55,8.55,8.55,482226.0,482226.0,482226.0
6535,5.29,6.22,4.36,9578.5,17472.0,1685.0
6547,7.545,9.1,5.49,736331.6747572816,4170767.0,2891.0
6560,6.5164,8.93,2.56,90294.29629629629,1129214.0,437.0
6566,6.6850000000000005,7.42,5.7,13987.5,21322.0,663.0
6571,6.18,7.36,5.51,15662.75,56397.0,1008.0
6572,7.3275,7.41,7.2,570207.5,855507.0,439736.0
6573,7.752666666666667,8.89,6.11,1069250.0,4170767.0,17559.0
6574,7.3134375,8.47,4.58,224177.25,1105066.0,2059.0
6586,7.2609433962264145,8.18,6.08,185314.37735849057,1720151.0,705.0
6590,6.38,6.83,6.06,11499.8,22684.0,5541.0
6594,7.713372093023256,9.29,5.64,865029.6511627907,3576199.0,856.0
6604,7.258,7.67,6.76,45535.0,73608.0,10437.0
6609,7.83,7.83,7.83,25641.0,25641.0,25641.0
6610,7.131333333333333,8.32,5.47,561905.1333333333,1993223.0,11242.0
6622,6.21,6.21,6.21,5111.0,5111.0,5111.0
6625,6.15,6.15,6.15,10091.0,10091.0,10091.0
6629,7.3149999999999995,7.81,6.82,59978.5,91698.0,28259.0
6633,6.4712499999999995,7.45,4.29,255436.625,1581702.0,6502.0
6634,7.66,8.64,6.73,546402.5,1719364.0,13689.0
6635,7.2299999999999995,8.62,6.59,1078269.5,4170767.0,13624.0
6641,6.93,6.93,6.93,482681.0,482681.0,482681.0
6645,7.197777777777778,7.86,6.52,337870.0,1105066.0,21142.0
6654,5.71,5.89,5.51,3763.75,8883.0,693.0
6658,5.0600000000000005,6.61,2.79,6054.714285714285,21706.0,464.0
6666,6.793333333333334,8.13,4.21,223791.66666666666,589508.0,1880.0
6670,6.69,6.69,6.69,2988.0,2988.0,2988.0
6675,7.494468085106383,8.75,5.79,316873.5106382979,1999997.0,2468.0
6676,7.4799999999999995,8.91,6.03,961362.8,2100581.0,108225.0
6680,6.783333333333334,8.21,6.05,85589.33333333333,252985.0,1507.0
6682,7.010746268656716,9.1,4.82,558572.1791044776,3576199.0,3832.0
6686,6.6066666666666665,6.91,6.16,12031.0,18803.0,7067.0
6690,6.75,6.75,6.75,7682.0,7682.0,7682.0
6692,6.86,6.86,6.86,9953.0,9953.0,9953.0
6693,5.97,5.97,5.97,4447.0,4447.0,4447.0
6694,6.031428571428571,6.45,5.53,7239.142857142857,12582.0,5116.0
6695,8.26,8.26,8.26,524300.0,524300.0,524300.0
6702,7.61,9.1,5.52,864118.21,3576199.0,5553.0
6704,6.16,6.16,6.16,18409.0,18409.0,18409.0
6707,7.628181818181818,8.04,6.84,395906.1818181818,721069.0,63919.0
6712,8.033333333333333,8.29,7.84,793429.3333333334,1679420.0,340173.0
6713,,,,265.0,265.0,265.0
6714,5.23,5.23,5.23,1973.0,1973.0,1973.0
6721,6.5675,7.67,5.96,26021.75,67806.0,1586.0
6727,7.2,7.2,7.2,18245.0,18245.0,18245.0
6746,7.603548387096774,9.07,5.49,655731.1032258065,4170767.0,1872.0
6747,7.181,8.76,5.18,468710.45,1586312.0,45196.0
6758,7.660399999999999,9.1,6.81,520333.2,3576199.0,8646.0
6768,7.484999999999999,7.72,7.25,115997.5,220480.0,11515.0
6769,5.21,5.21,5.21,833.0,833.0,833.0
6772,7.471,8.71,6.47,541836.4333333333,3212739.0,4546.0
6773,7.619230769230769,8.78,6.49,1138947.076923077,4170767.0,59216.0
6774,7.611578947368422,8.93,5.65,424947.5263157895,1878751.0,2893.0
6787,6.978,8.0,6.26,452046.0,1261956.0,20161.0
6791,6.7,6.7,6.7,73124.0,73124.0,73124.0
6795,6.376666666666666,6.84,6.0,12283.333333333334,30632.0,1651.0
6796,8.2,8.2,8.2,235039.0,235039.0,235039.0
6802,7.62938775510204,8.69,6.52,431387.1224489796,3232300.0,7988.0
6809,7.2,7.46,6.99,616835.3333333334,1586312.0,115573.0
6811,8.204,9.1,7.44,791996.5,3576199.0,73106.0
6822,5.93,5.93,5.93,1382.0,1382.0,1382.0
6823,4.86,4.86,4.86,2221.0,2221.0,2221.0
6831,5.14,5.14,5.14,1630.0,1630.0,1630.0
6832,4.7,4.7,4.7,1331.0,1331.0,1331.0
6838,6.37,6.37,6.37,8921.0,8921.0,8921.0
6841,7.51,7.51,7.51,62353.0,62353.0,62353.0
6855,6.41,6.41,6.41,1395.0,1395.0,1395.0
6857,5.0840000000000005,5.57,4.63,8391.0,36124.0,544.0
6861,6.489999999999999,7.32,5.55,42046.333333333336,85399.0,1384.0
6864,8.65,8.65,8.65,884396.0,884396.0,884396.0
6867,7.068461538461539,8.05,5.11,114940.30769230769,453092.0,1869.0
6868,8.02,8.02,8.02,29556.0,29556.0,29556.0
6875,7.2475,8.36,5.92,800290.625,3035328.0,13600.0
6880,7.344095238095238,9.1,3.28,837160.5333333333,4230312.0,4867.0
6890,7.5575,8.93,6.51,426322.0,1258509.0,8617.0
6892,6.694,7.47,5.77,14233.2,23236.0,6577.0
6893,6.4375,6.77,5.84,18777.666666666668,116872.0,3492.0
6895,7.135490196078432,8.93,5.18,284812.9411764706,2134926.0,3566.0
6901,5.75,5.75,5.75,17860.0,17860.0,17860.0
6902,7.35,7.35,7.35,6815.0,6815.0,6815.0
6907,6.58,7.26,5.9,7576.5,12527.0,2626.0
6909,6.58,6.58,6.58,9059.0,9059.0,9059.0
6918,6.9433333333333325,8.16,6.04,514771.1111111111,3232300.0,9150.0
6919,7.194,8.04,6.02,722406.0,3212739.0,28824.0
6920,7.2057142857142855,7.96,6.02,304005.28571428574,772968.0,28824.0
6922,7.675,8.38,7.06,418963.5,1372633.0,34264.0
6927,6.47,6.47,6.47,35040.0,35040.0,35040.0
6932,6.384285714285714,7.41,4.88,56231.28571428572,275602.0,2746.0
6935,4.94,4.94,4.94,1179.0,1179.0,1179.0
6937,5.88,5.88,5.88,7449.0,7449.0,7449.0
6941,8.07,8.73,7.41,1623896.5,2581334.0,666459.0
6945,6.77,6.77,6.77,48357.0,48357.0,48357.0
6946,7.456666666666667,7.92,7.18,311469.44444444444,1793398.0,11685.0
6950,5.11,5.11,5.11,2949.0,2949.0,2949.0
6951,7.273333333333333,8.13,6.59,140196.66666666666,360210.0,12230.0
6953,4.658333333333334,7.44,2.01,24173.333333333332,96221.0,620.0
6954,8.375,8.43,8.32,855350.5,1464558.0,246143.0
6956,7.520816326530612,8.93,4.73,502731.387755102,2318129.0,3316.0
6971,5.34,5.34,5.34,434.0,434.0,434.0
6973,7.564,8.71,6.11,553451.88,2401830.0,29228.0
6974,7.538571428571429,9.07,6.51,657569.8285714285,2737090.0,11259.0
6978,4.67,5.53,3.81,2770.5,5018.0,523.0
6979,6.823,7.68,5.59,344840.6,1816496.0,4211.0
6980,7.26,7.97,6.24,210356.72727272726,666765.0,5986.0
6981,7.45,7.45,7.45,98339.0,98339.0,98339.0
6985,4.720000000000001,4.86,4.58,2478.5,3165.0,1792.0
6987,6.343548387096774,7.47,4.21,174229.35483870967,710189.0,2958.0
6989,6.23,7.08,5.38,7800.5,14453.0,1148.0
7004,6.546666666666667,7.36,5.86,4115.0,6450.0,1520.0
7014,7.422499999999999,9.02,5.02,274876.75,735877.0,1496.0
7017,6.471666666666667,7.45,5.28,62573.166666666664,112739.0,2138.0
7025,5.095,8.78,2.75,383126.0,2201893.0,1880.0
7028,5.23,5.37,5.09,1678.5,2126.0,1231.0
7029,7.53,7.53,7.53,251520.0,251520.0,251520.0
7030,5.0600000000000005,5.91,4.21,2812.5,4448.0,1177.0
7031,4.46,4.47,4.45,1781.0,2199.0,1363.0
7032,5.11,5.11,5.11,1458.0,1458.0,1458.0
7044,8.08,8.08,8.08,16489.0,16489.0,16489.0
7053,6.4383333333333335,7.13,5.87,116965.5,534379.0,5917.0
7054,7.3665079365079364,8.86,5.35,436580.77777777775,2318129.0,5711.0
7058,7.108809523809524,8.0,5.71,285784.09523809527,1723784.0,5382.0
7059,7.467142857142858,8.77,5.88,572632.3928571428,3035328.0,9466.0
7062,7.156000000000001,7.75,6.33,174741.2,683207.0,7438.0
7079,7.2525,8.62,5.49,653041.2,4170767.0,10984.0
7081,7.136666666666667,7.37,6.94,56376.666666666664,101954.0,4590.0
7082,7.575,8.18,6.98,231228.5,475588.0,19053.0
7088,7.046666666666667,8.12,5.51,563102.6666666666,2318129.0,11103.0
7092,8.43,8.43,8.43,2115206.0,2115206.0,2115206.0
7103,6.872307692307692,8.16,5.67,224823.92307692306,1201583.0,11926.0
7110,5.6875,7.27,4.21,86406.5,186130.0,23073.0
7112,6.963333333333334,7.8,5.82,27225.333333333332,52700.0,629.0
7113,5.965,6.12,5.81,4825.0,5972.0,3678.0
7117,7.77,7.77,7.77,59285.0,59285.0,59285.0
7139,6.93,6.93,6.93,19708.0,19708.0,19708.0
7144,6.48,6.48,6.48,2630.0,2630.0,2630.0
7148,6.849545454545455,7.88,6.29,307125.5,841894.0,34444.0
7152,6.92,7.55,6.19,47255.71428571428,164552.0,8741.0
7156,7.09,7.09,7.09,162615.0,162615.0,162615.0
7169,6.9319999999999995,8.21,6.0,104847.4,264913.0,1210.0
7170,6.425000000000001,8.05,5.51,716407.75,2164124.0,1507.0
7171,6.045,6.09,6.0,2564.5,2891.0,2238.0
7174,5.5975,6.61,4.87,4248.25,13646.0,589.0
7176,7.010000000000001,7.67,6.51,39233.666666666664,67806.0,7135.0
7177,7.81,7.81,7.81,91698.0,91698.0,91698.0
7178,6.826666666666667,7.13,6.39,11521.0,18087.0,5238.0
7179,6.5,6.5,6.5,11488.0,11488.0,11488.0
7192,4.615,4.65,4.58,3516.0,3867.0,3165.0
7193,7.3734090909090915,8.89,5.23,458591.8409090909,4170767.0,2853.0
7216,7.215,7.42,7.01,4219.0,5901.0,2537.0
7230,6.994999999999999,8.28,5.71,174490.0,345137.0,3843.0
7243,4.88,4.88,4.88,583.0,583.0,583.0
7245,7.42,7.42,7.42,5901.0,5901.0,5901.0
7247,8.93,8.93,8.93,1129214.0,1129214.0,1129214.0
7257,7.825,7.94,7.71,400278.5,628384.0,172173.0
7258,4.58,4.58,4.58,924.0,924.0,924.0
7261,6.34,8.06,5.31,103109.75,408270.0,924.0
7262,6.15,6.15,6.15,6054.0,6054.0,6054.0
7265,6.2700000000000005,6.59,5.69,51436.0,80225.0,4812.0
7266,6.96,6.96,6.96,11238.0,11238.0,11238.0
7268,6.332,6.75,5.96,9256.8,18843.0,4739.0
7270,7.645,7.72,7.57,132181.5,220480.0,43883.0
7273,6.0200000000000005,7.7,4.73,36099.333333333336,73051.0,12021.0
7279,7.3199999999999985,8.36,5.39,170101.6,404247.0,2236.0
7294,6.44,6.44,6.44,3964.0,3964.0,3964.0
7295,6.283333333333334,7.08,5.25,12476.0,26782.0,839.0
7296,6.26,6.26,6.26,2094.0,2094.0,2094.0
7307,5.34,5.34,5.34,434.0,434.0,434.0
7311,7.9994000000000005,9.07,7.13,695664.6,2942216.0,17702.0
7322,6.76,6.76,6.76,18564.0,18564.0,18564.0
7329,7.205,7.6,6.81,80149.0,158181.0,2117.0
7334,7.03,7.03,7.03,57259.0,57259.0,57259.0
7337,6.4,7.25,5.55,132415.5,263103.0,1728.0
7338,8.01,8.69,7.56,794030.3333333334,1933489.0,198814.0
7363,6.1433333333333335,7.32,5.19,19737.0,55214.0,1318.0
7367,6.88,6.88,6.88,68083.0,68083.0,68083.0
7374,5.78,5.78,5.78,4369.0,4369.0,4369.0
7375,6.9,6.9,6.9,55089.0,55089.0,55089.0
7376,6.44,6.44,6.44,3964.0,3964.0,3964.0
7395,5.85,6.49,5.21,60782.5,116506.0,5059.0
7398,7.215,7.42,7.01,2946.3333333333335,5901.0,401.0
7411,7.06,7.55,6.41,97709.83333333333,788852.0,6840.0
7415,6.12,6.12,6.12,291.0,291.0,291.0
7445,5.28,5.28,5.28,685.0,685.0,685.0
7446,5.28,5.28,5.28,685.0,685.0,685.0
7448,4.976666666666667,5.11,4.91,919.6666666666666,933.0,901.0
7456,6.62,6.62,6.62,7058.0,7058.0,7058.0
7458,6.17,6.81,5.09,15033.75,35613.0,6970.0
7459,5.956666666666667,6.68,5.16,8090.5,24452.0,437.0
7463,7.225,7.25,7.2,269134.0,348960.0,189308.0
7465,7.565,8.93,6.41,406287.63636363635,2525565.0,7166.0
7466,6.855,7.46,6.25,12423.5,20317.0,4530.0
7468,6.65,6.65,6.65,54117.0,54117.0,54117.0
7472,7.755000000000001,8.21,7.3,158661.0,240802.0,76520.0
7475,6.13,6.13,6.13,6855.0,6855.0,6855.0
7477,6.836666666666667,8.64,5.78,790320.0,2359308.0,1507.0
7479,7.88,7.88,7.88,434930.0,434930.0,434930.0
7485,,,,659.0,659.0,659.0
7488,5.28,5.28,5.28,685.0,685.0,685.0
7494,5.47,5.47,5.47,1480.0,1480.0,1480.0
7496,6.45,6.69,6.21,3537.0,3858.0,3216.0
7498,4.24,4.24,4.24,1647.0,1647.0,1647.0
7510,7.41,8.26,6.56,432988.0,863560.0,2416.0
7518,5.96,5.96,5.96,296.0,296.0,296.0
7522,7.07,7.65,6.49,162247.5,207989.0,116506.0
7523,4.82,4.82,4.82,867.0,867.0,867.0
7528,6.1875,7.99,5.21,26745.25,100453.0,833.0
7549,7.74,7.74,7.74,176855.0,176855.0,176855.0
7559,7.32,7.32,7.32,648011.0,648011.0,648011.0
7561,7.4575,7.74,7.25,181594.75,432824.0,7224.0
7568,7.14,7.14,7.14,51609.0,51609.0,51609.0
7580,6.705,7.02,6.24,180712.0,427591.0,46334.0
7581,6.720000000000001,6.78,6.66,10739.0,13122.0,8356.0
7582,6.49,6.49,6.49,11876.0,11876.0,11876.0
7583,6.4,6.4,6.4,7796.0,7796.0,7796.0
7588,7.86875,8.75,6.67,381140.0625,1999997.0,5633.0
7590,7.1005882352941185,8.05,6.53,449208.70588235295,1302616.0,81867.0
7591,6.944,8.93,5.73,171147.5,1129214.0,1678.0
7592,7.429803921568627,8.73,6.35,490343.2745098039,2984661.0,6918.0
7593,6.582162162162162,8.05,3.36,336679.5945945946,1302616.0,18143.0
7596,6.859999999999999,7.3,6.32,157602.0,318062.0,2936.0
7597,6.656666666666666,7.62,5.94,39200.0,112880.0,2312.0
7598,7.598181818181818,8.33,6.89,484163.54545454547,1717695.0,27090.0
7601,6.196666666666666,6.3,5.99,2743.6666666666665,3123.0,2167.0
7610,6.914999999999999,8.53,5.3,370854.5,740319.0,1390.0
7611,6.89,6.89,6.89,15017.0,15017.0,15017.0
7612,6.513333333333333,6.87,5.87,10512.0,12765.0,6191.0
7619,5.34,5.34,5.34,434.0,434.0,434.0
7621,5.6,5.6,5.6,745.0,745.0,745.0
7627,7.404324324324324,8.93,6.2,385963.6756756757,2096852.0,2733.0
7643,6.51,6.51,6.51,42760.0,42760.0,42760.0
7645,7.385000000000001,8.64,6.07,251201.36666666667,1719364.0,6882.0
7647,7.689130434782609,9.02,6.49,488671.76086956525,2273787.0,10437.0
7655,7.97,8.78,7.16,372101.14285714284,934051.0,121616.0
7661,7.951538461538462,8.78,7.15,495343.03846153844,4230312.0,15681.0
7662,7.43,8.71,6.17,533757.0731707317,4170767.0,14808.0
7668,5.725,5.86,5.59,15992.0,26787.0,5197.0
7674,7.903333333333333,8.93,5.81,613988.7333333333,4230312.0,27831.0
7705,6.801904761904762,8.16,5.18,347546.6666666667,1816496.0,3832.0
7708,6.95,7.0,6.9,38670.0,59416.0,17924.0
7711,7.9455,8.77,6.33,622822.85,1977969.0,1922.0
7718,6.053333333333334,6.58,5.65,7267.666666666667,17720.0,593.0
7720,8.046,8.78,7.51,281979.0,665742.0,46219.0
7723,6.9625,8.04,5.94,271542.2,716242.0,311.0
7724,7.289439252336449,8.89,3.81,696094.8317757009,4230312.0,5018.0
7728,5.12,5.12,5.12,1401.0,1401.0,1401.0
7730,5.424,6.41,4.41,12633.6,23420.0,3731.0
7739,7.003333333333333,7.54,6.62,284793.6666666667,513936.0,21137.0
7744,6.38,6.38,6.38,34387.0,34387.0,34387.0
7748,6.385000000000001,6.94,5.87,81625.66666666667,272547.0,6305.0
7762,7.825,8.12,7.57,521613.5,1075539.0,70603.0
7768,7.15,8.47,3.36,236578.15384615384,2096852.0,6162.0
7769,7.545111111111111,8.67,6.64,622906.9333333333,2318129.0,8680.0
7770,6.255,7.06,5.25,9996.75,18585.0,6371.0
7771,5.663333333333334,5.75,5.54,730.3333333333334,1403.0,287.0
7775,7.593333333333334,8.53,6.48,267182.0,740319.0,1942.0
7779,7.01,7.01,7.01,2537.0,2537.0,2537.0
