mal_id,type,genres,studios,themes,demographics,source,rating,episodes,season,y_score,y_members,main_characters,supporting_characters,recommendation_mal_id,staff
9863,TV,['Comedy'],['Tatsunoko Production'],['School'],['Shounen'],Manga,PG-13 - Teens 13 or older,77.0,spring,8.2,235039,3,189,"[918, 11843, 11761, 7769, 9969, 33255, 28977, 34096, 14813, 20031, 12189, 41353, 32542, 11887, 13535, 849, 6702, 245, 24, 9513, 11079, 18095, 14749, 38390, 16918, 28617, 14765, 853, 31952, 59597, 10568, 8424, 23289, 35843, 10396, 72, 6796, 8675, 28677, 10165, 242, 1369, 10191, 132, 4550, 15417, 8425, 21, 21067, 5909, 15109]","[1, 2, 74, 144, 283, 314, 348, 356, 896, 2994, 5163, 5327, 6064, 6726, 6728, 7420, 8181, 8347, 9298, 9381, 9388, 9397, 9447, 10419, 10519, 10769, 10834, 12020, 12357, 13735, 13743, 15641, 16053, 16593, 17047, 17795, 19914, 19916, 19926, 20084, 25741, 28583, 29341, 29373, 31671, 31717, 34293, 36443, 37699, 37739, 38061, 38078, 39071, 39369, 39370, 39701, 40028, 40033, 40119, 40133, 40147, 40210, 40403, 40771, 41013, 41076, 41142, 41168, 41346, 41936, 42246, 45477, 46137, 47106, 47107, 47113, 47466, 47547, 47646, 47866, 48932, 50145, 50397, 50638, 50854, 50855, 51384, 51548, 52006, 52752, 52942, 55515, 55578, 56579, 57128, 57213, 57327, 57434, 60685, 60769, 61239, 61611, 61927, 62192, 62425, 62726, 62844, 62875, 63444, 64589, 66204, 66777, 67017, 69068, 70504, 70922, 71412, 72080, 72209, 72416, 72442, 72578, 72598, 72921, 72939, 72942, 73009, 73029, 73137, 73356, 73832, 74260, 74469, 74607, 74827, 75201, 75330, 75346, 75755, 76391, 76720, 77087, 77105, 77677, 78337, 79145, 79298, 79329, 79353, 79354, 79453, 79575, 79663, 79898, 80078, 80162, 80318, 80384, 80994, 81268, 81910, 82355, 82456, 82702, 82930, 83389, 83592, 84997, 85695, 86338, 89727, 89938]"
50416,TV,['Drama'],['P.A. Works'],['School'],['Seinen'],Manga,PG-13 - Teens 13 or older,12.0,spring,8.11,324681,2,38,"[6045, 49692, 55597, 42897, 59845, 16, 50796, 23673, 145, 52034, 32182, 57360, 57181, 48736, 44055, 17549, 51680, 42826, 1029, 17895, 23289, 46352, 53512, 1698, 38753, 55866, 585, 60334, 53126, 52865, 8129]","[1992, 5979, 7688, 9173, 25613, 26409, 30293, 30717, 35729, 37403, 38889, 38907, 38946, 39547, 39970, 40789, 41294, 41668, 44011, 46137, 46839, 48456, 49252, 50086, 50400, 50403, 52006, 52303, 53760, 55270, 55642, 55658, 55718, 55759, 61926, 62264, 62894, 63482, 63489, 63632, 63883, 63892, 63895, 63901, 64027, 64126, 64462, 64464, 64529, 64576, 65042, 65043, 65044, 65045, 65046, 65047, 65048, 65049, 66738, 67084, 67594, 67607, 67780, 67788, 68008, 68292, 68395, 70492, 70510, 71315, 71600, 71626, 71675, 71773, 71930, 72907, 73065, 73077, 73078, 73081, 73123, 73134, 73203, 73654, 74137, 74220, 74362, 74919, 75032, 75751, 75755, 75794, 75906, 76604, 76614, 76911, 77137, 77261, 78216, 78374, 79069, 80443, 81309, 82008, 82285, 82323, 82386, 82744, 83199, 83262, 83828, 84109, 84415, 84478, 84635, 84961, 85526, 85595, 86022, 86275, 88415, 89860]"
35629,ONA,"['Drama', 'Hentai']",['Magic Bus'],['Crossdressing'],[],Manga,Rx - Hentai,12.0,summer,5.44,53346,2,2,"[34823, 36198, 36840, 37320, 34382, 28819, 8129, 38212, 7054, 10110]","[31571, 37973, 39334, 41196, 46133, 46932, 47238, 47560, 48627, 51641, 59011, 74344, 80866, 81770]"
51722,OVA,['Hentai'],['BreakBottle'],[],[],Visual novel,Rx - Hentai,2.0,summer,5.5,5756,5,0,[3537],"[11201, 12519, 38465]"
40586,TV,"['Comedy', 'Fantasy']",['Revoroot'],"['CGDCT', 'Isekai']",[],Light novel,PG-13 - Teens 13 or older,12.0,spring,6.9,433029,5,14,"[48239, 33206, 38790, 40571, 41312, 40974, 37430, 52046, 42826, 34798, 52985, 53590, 30831, 37393, 34618, 55997, 40526, 60732, 51213, 39292, 39196, 49520, 38062, 47163, 48415, 44037, 39071, 58822, 51462, 52461, 48553, 34012, 54837, 56923, 38555, 46985, 31376, 37984, 30276, 48363]","[6549, 6686, 9387, 16583, 18255, 19291, 20885, 21831, 25487, 30789, 36812, 37739, 38982, 39369, 40404, 41168, 41174, 41926, 44847, 45782, 46852, 48367, 48531, 50244, 50900, 52327, 52328, 54777, 55634, 55639, 55641, 55642, 55660, 56686, 58047, 58089, 62256, 63359, 63454, 63456, 63465, 63485, 63537, 63559, 63562, 63599, 63608, 63885, 64305, 64306, 64309, 64320, 65203, 65966, 66204, 67159, 67189, 67503, 67527, 67566, 67719, 68287, 68690, 68704, 69225, 70054, 70123, 70132, 70163, 70187, 70516, 70911, 70973, 71315, 71485, 71709, 72939, 73053, 73065, 73128, 73259, 73302, 73363, 73385, 73828, 73893, 73997, 74403, 74405, 75503, 75504, 76082, 76389, 76604, 77261, 78760, 79068, 79080, 79145, 79572, 79835, 80140, 80275, 80763, 80934, 82044, 82386, 82554, 82835, 82837, 83258, 83776, 83828, 83903, 84245, 84429, 84677, 85060, 88256, 88998]"
45425,TV,"['Gourmet', 'Slice of Life']",['Connect'],"['CGDCT', 'Iyashikei']",[],Manga,PG-13 - Teens 13 or older,12.0,winter,7.25,69240,2,22,"[39730, 34798, 39388, 14355, 9055, 7791, 5680, 38474, 42568, 23273, 32828, 48779, 21273, 17549, 47917, 49776, 59425, 24629, 40685, 31564, 12883]","[6805, 9173, 9326, 17777, 24147, 25383, 31549, 33299, 33705, 37214, 37589, 38718, 40950, 41001, 41196, 41313, 41543, 41544, 43775, 46789, 47808, 48391, 49579, 53811, 54867, 55660, 55963, 55974, 59740, 60752, 61903, 61960, 61965, 61977, 62023, 62102, 63462, 63484, 63485, 63490, 63830, 64611, 65217, 65580, 66521, 67542, 67565, 67568, 68708, 69722, 70493, 70510, 71324, 71919, 73065, 73081, 73085, 73162, 73195, 73652, 73781, 73826, 74405, 76089, 76297, 77030, 77443, 78216, 78706, 79213, 79648, 80054, 80397, 80398, 80764, 81462, 81603, 82285, 83134, 88256, 89768]"
35540,TV,['Comedy'],['CloverWorks'],"['CGDCT', 'School']",[],4-koma manga,PG-13 - Teens 13 or older,12.0,winter,7.02,86573,4,21,"[37993, 10495, 35756, 21273, 33948, 47917, 31564, 16732, 37614, 31498, 28825, 53262, 14131, 1852, 31080, 40930, 30355, 35078, 5680, 38787, 34392]","[4288, 8074, 8119, 8187, 9448, 11299, 14031, 19311, 19926, 21301, 21505, 21521, 22359, 23997, 27147, 30901, 33795, 38169, 38907, 38939, 38963, 39241, 39432, 39968, 40061, 40507, 41076, 41149, 41150, 41173, 42246, 46385, 46730, 46789, 48090, 48429, 48447, 48700, 49048, 49298, 49431, 49949, 50409, 50535, 51521, 51629, 52752, 52821, 53808, 53930, 54622, 55210, 55591, 55661, 55662, 55704, 57083, 57145, 58804, 62066, 62343, 62440, 62442, 62607, 63359, 64613, 64923, 65007, 65010, 65922, 66520, 66795, 67159, 67562, 67565, 67568, 67792, 68154, 68407, 69113, 69189, 69439, 69530, 70488, 70971, 71615, 71915, 71929, 72415, 73053, 73160, 73257, 73578, 73713, 73721, 73774, 73881, 73997, 74518, 74564, 74650, 74912, 74919, 75436, 75802, 75988, 76581, 76714, 76776, 76779, 77565, 78661, 79145, 79238, 79647, 79702, 79760, 79974, 80052, 80078, 80107, 80202, 80811, 80934, 80937, 80993, 81309, 81350, 81368, 81461, 81526, 81596, 81671, 81793, 82287, 82341, 83264, 83339, 83569, 84277, 84572, 84698, 84998, 85695, 86337, 88986, 89603, 89727]"
12191,TV,['Action'],['Toei Animation'],['Mahou Shoujo'],[],Original,G - All Ages,48.0,winter,6.87,50277,6,58,"[687, 9756, 16419, 44191, 23135, 2757, 813, 22319, 39918, 27441, 47639, 11285, 37154, 39292, 1239, 8206, 6586, 350, 918, 607, 2923, 5060, 740, 530, 32691, 15061, 232]","[269, 3940, 5070, 5315, 5660, 6088, 7126, 7688, 8469, 9388, 9890, 11924, 12424, 13747, 15459, 16685, 16689, 16835, 19173, 19842, 19926, 20040, 24147, 24465, 25725, 28575, 28621, 28623, 32869, 35405, 35727, 36873, 37141, 37253, 37760, 38124, 38369, 38681, 38987, 38993, 39941, 40132, 40136, 40450, 40453, 40845, 40847, 41031, 41051, 41197, 41388, 41533, 41734, 42104, 42260, 43257, 47114, 47523, 47560, 47976, 48500, 48856, 48862, 49448, 49906, 53668, 54065, 54864, 56670, 57750, 59232, 60015, 60275, 61697, 61736, 61847, 61943, 62190, 62260, 62261, 62334, 62335, 62344, 62391, 62393, 62514, 62515, 63362, 63428, 63643, 63695, 64637, 65434, 65852, 65888, 67570, 68026, 68307, 69099, 70037, 70501, 71021, 73258, 74138, 74889, 76365, 76592, 77094, 78138, 78348, 78758, 79337, 79553, 80202, 80248, 80675, 80850, 81366, 81588, 81670, 82386, 82657, 84426, 85695, 85976, 86407, 86430, 89025]"
55636,TV,['Comedy'],['Studio PuYUKAI'],"['Adult Cast', 'Workplace']",['Seinen'],Manga,PG-13 - Teens 13 or older,13.0,winter,6.48,10311,6,5,[60508],"[11987, 34785, 37118, 40787, 49852, 51572, 64338, 68627, 78419, 78420, 79310, 83215]"
49739,CM,['Comedy'],['Wit Studio'],[],[],Original,PG-13 - Teens 13 or older,2.0,fall,6.05,5863,0,0,"[43349, 32736, 31115]",[11705]
53095,Movie,['Avant Garde'],[],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,spring,6.28,247,0,0,[33777],[61126]
6802,TV,"['Sci-Fi', 'Slice of Life']",['A-1 Pictures'],"['CGDCT', 'Iyashikei', 'Military', 'Music']",[],Original,PG-13 - Teens 13 or older,12.0,winter,7.53,170327,5,11,"[5680, 387, 35838, 477, 27989, 3667, 14131, 486, 24765, 6213, 10278, 35240, 34599, 33352, 9289, 5507, 1698, 167, 9314, 72, 31500, 20709, 95, 99, 13125, 21681, 975, 572, 36884, 3613, 16417, 17821, 41457, 33089, 23273, 6772, 33502, 50917, 13333, 799, 5420, 879, 358, 2966, 16009, 5670, 18229, 16524, 11757]","[890, 5077, 5229, 5951, 5952, 6583, 6759, 6975, 9322, 9353, 9437, 9479, 10311, 10410, 10801, 10817, 10903, 11507, 11880, 12357, 15189, 15489, 15893, 15945, 15949, 16329, 16331, 16443, 17759, 19311, 19775, 27701, 30787, 30881, 31465, 31985, 32985, 33155, 33175, 33179, 33181, 33183, 33185, 33197, 33199, 33259, 33311, 33365, 33997, 34159, 34179, 34213, 34247, 34281, 34301, 34349, 34357, 34359, 34375, 34377, 34379, 34381, 34383, 34385, 34387, 34391, 34539, 34543, 35571, 37108, 38368, 38859, 39071, 39603, 40124, 40552, 40844, 40943, 41533, 42109, 42500, 46724, 46726, 47421, 48068, 48124, 48789, 48932, 49299, 49306, 49321, 50402, 50660, 51382, 52266, 54101, 55168, 55661, 56016, 56567, 56582, 60016, 60753, 60768, 60769, 62897, 63652, 68713, 69518, 69851, 70490, 70765, 71169, 72908, 73016, 73083, 73124, 73158, 73710, 74198, 75311, 75597, 76778, 77382, 79084, 79089, 79464, 79835, 79930, 79940, 80078, 80248, 80336, 81368, 81553, 82323, 82794, 83068, 83394, 84443, 84740, 89550, 89603]"
36062,Music,['Sports'],[],['Music'],[],Original,G - All Ages,1.0,winter,4.49,669,0,0,"[53920, 54066, 55356, 52638, 33533, 10627]","[46398, 63241]"
10109,TV,"['Comedy', 'Sports', 'Ecchi']",['Xebec'],"['School', 'Team Sports']",['Shounen'],Manga,R+ - Mild Nudity,12.0,spring,6.48,25937,6,10,"[5680, 10572, 15125, 22, 21185, 2963, 30795, 12679, 20709, 268, 7768, 8557, 5671, 5132, 18121]","[93, 380, 413, 723, 762, 6016, 9447, 9452, 9741, 11018, 11352, 11406, 11483, 11484, 12535, 14045, 14509, 15841, 15913, 16585, 16709, 25623, 32081, 37226, 38078, 38969, 39239, 39337, 40554, 40561, 41142, 41148, 41466, 42213, 42245, 42246, 45782, 46730, 47108, 47112, 47840, 47908, 48019, 48265, 48403, 48574, 48923, 49222, 50034, 50626, 50635, 51898, 53544, 54776, 55233, 55471, 55651, 55663, 60997, 61342, 61922, 61926, 61927, 62001, 62136, 62458, 62742, 63134, 63145, 63562, 64609, 64742, 64749, 65731, 66520, 66898, 66961, 67223, 67528, 67753, 67854, 68953, 70237, 70497, 70498, 71758, 72701, 73160, 73741, 73916, 74112, 74469, 74941, 75578, 75740, 75951, 75996, 76871, 77030, 77241, 77274, 77753, 78317, 78445, 79145, 79335, 79553, 79880, 80149, 80405, 80840, 81490, 81591, 81701, 81795, 81966, 82166, 82314, 82665, 82734, 82862, 82924, 83828, 84273, 84426, 84465, 84765, 85335, 85695, 89684]"
41764,Music,[],[],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,spring,6.22,319,0,0,[39164],"[42128, 49163]"
53730,TV,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Okuruto Noboru'],"['Isekai', 'Parody']",[],Light novel,R - 17+ (violence & profanity),12.0,winter,6.36,176638,2,62,"[57892, 46985, 53613, 36882, 49220, 41094, 30276]","[201, 4224, 16031, 22603, 26977, 33197, 36599, 36682, 38638, 38822, 38913, 39222, 41993, 44418, 47648, 48548, 48806, 49377, 51871, 52360, 53872, 54984, 55533, 55580, 60330, 63456, 63463, 63562, 63607, 63638, 63758, 63882, 63896, 63945, 64001, 64497, 65033, 65408, 65437, 66733, 67406, 69386, 70497, 70498, 70975, 70976, 70980, 70981, 71037, 71308, 71758, 71926, 72759, 72933, 72934, 72935, 72938, 72939, 72984, 72985, 72986, 72987, 72988, 72989, 72990, 72991, 72992, 72993, 72994, 72995, 72996, 72997, 72998, 72999, 73000, 73002, 73003, 73004, 82491, 82493]"
39575,TV,"['Adventure', 'Drama', 'Fantasy']","['Satelight', 'HORNETS']","['Anthropomorphic', 'Childcare']",[],Web manga,PG-13 - Teens 13 or older,12.0,winter,7.81,311260,2,28,"[35062, 39324, 34599, 10162, 39468, 32673, 12355, 40716, 35851, 39495, 36296, 48405, 35079, 37520, 33352, 35838, 40571, 39195, 40938, 572, 38000, 40738, 45576, 513, 40834, 32093, 38480, 35839, 13125, 41025, 27775, 4081, 28121, 32828, 22319, 36094, 457, 46422, 40211, 1827, 52991, 39617]","[4003, 6010, 8186, 8538, 9009, 10146, 10261, 10518, 11297, 21061, 21519, 22669, 24167, 25473, 25737, 31787, 32011, 35957, 36682, 37850, 38945, 40865, 41510, 42582, 46439, 47749, 48082, 48259, 50624, 50625, 50626, 50627, 50628, 50629, 50630, 50631, 50632, 50633, 50634, 50635, 50855, 51309, 51491, 53862, 54587, 57150, 61847, 61954, 62140, 62896, 64171, 64558, 65214, 65254, 65393, 65581, 66204, 67188, 67781, 68231, 68504, 70461, 70462, 71135, 71412, 71814, 72235, 74518, 75599, 75765, 75766, 75767, 75768, 75769, 75770, 75771, 75772, 75773, 75774, 75775, 75776, 75777, 75784, 75785, 75786, 75787, 75788, 75789, 75798, 75800, 75802, 75803, 75806, 75807, 75808, 75809, 75811, 75818, 75819, 75820, 81648, 86481, 88415, 89690]"
20555,TV,['Comedy'],['White Fox'],"['Adult Cast', 'Music']",[],Other,PG-13 - Teens 13 or older,12.0,winter,6.08,92220,3,22,"[5680, 3702, 42307, 33573, 12149, 10327, 33203]","[2471, 4960, 6596, 7621, 8110, 10141, 10169, 10617, 11111, 15229, 16015, 21815, 26077, 26081, 28639, 32079, 38223, 38841, 38842, 39024, 39025, 39685, 39948, 42078, 42161, 43103, 47111, 48510, 49302, 49891, 50891, 52264, 52942, 53297, 54776, 55319, 55346, 57151, 61922, 62181, 62833, 62844, 62956, 63465, 63539, 63562, 63581, 63636, 63679, 64546, 64814, 65007, 67159, 67854, 70237, 70313, 70316, 70388, 70720, 70800, 71496, 72701, 72907, 73168, 74260, 74966, 75685, 76871, 77255, 77889, 77890, 78263, 79889, 80201, 81461, 81666, 82495, 83920, 84048, 84677, 89603]"
48849,TV,"['Award Winning', 'Mystery']",['Madhouse'],"['Isekai', 'Super Power']",[],Original,PG-13 - Teens 13 or older,12.0,summer,7.83,358945,4,23,"[7785, 339, 227, 30, 49303, 3701, 43299, 49938, 37451, 53356, 10721, 4981, 5081, 12189, 1943, 22135, 32, 6774, 875, 437, 440, 35120, 36699, 9253, 6547, 37450, 790, 2236, 49834, 33337, 16, 23283, 1, 37525, 37561, 57334, 28211, 601, 584, 19703, 2246, 35709, 10357, 58913, 43690, 34102, 41619, 387, 306, 47194]","[203, 5812, 6936, 9447, 9453, 12357, 18237, 21631, 24119, 28429, 28579, 30689, 36443, 37038, 37302, 37606, 37637, 38652, 38820, 38956, 39346, 39369, 40114, 40147, 40852, 41174, 41510, 41926, 46121, 46210, 47114, 48068, 48082, 48367, 48454, 49021, 49249, 49252, 49979, 50126, 50631, 50900, 51309, 51988, 51989, 52957, 54029, 54127, 54131, 54623, 54777, 54816, 55591, 55634, 55635, 55636, 55637, 55638, 55639, 55640, 55641, 55642, 55643, 55644, 55661, 56206, 56581, 56584, 57182, 58047, 60726, 61332, 62256, 62539, 62574, 62841, 62897, 63359, 63845, 63851, 64156, 64702, 64907, 64912, 64995, 65003, 65044, 65047, 65072, 65268, 65409, 66820, 67528, 67615, 68311, 69327, 69530, 70182, 70186, 70517, 70719, 71156, 71915, 72106, 72279, 72781, 73057, 73065, 73085, 73203, 73286, 73396, 73781, 73880, 73916, 74542, 74997, 75436, 75800, 75802, 76185, 76601, 76604, 76628, 76779, 78038, 78376, 78660, 79080, 79510, 79517, 79596, 79730, 79777, 79843, 79930, 80057, 80140, 80338, 80810, 80925, 81131, 81723, 82008, 82035, 82554, 82830, 82837, 82862, 83761, 83889, 83952, 84066, 84084, 84974, 85060, 85536, 85868, 87648, 89010]"
48736,TV,['Romance'],['CloverWorks'],"['Otaku Culture', 'School']",['Seinen'],Manga,PG-13 - Teens 13 or older,12.0,winter,8.14,1241741,2,22,"[40392, 42897, 42361, 53802, 35968, 48926, 50425, 45613, 34403, 322, 53421, 8129, 52578, 36793, 41389, 52990, 240, 23277, 37999, 46352, 48643, 3467, 57181, 982, 39792, 50416, 39783, 14741, 39753, 52305, 47257, 33487, 41226, 42307, 35849, 6045, 38080, 32901, 22789, 40358, 12189, 16782, 47917, 6956]","[8757, 10350, 14031, 14383, 17047, 19283, 25635, 31523, 32235, 33715, 35673, 37302, 37590, 38102, 38369, 39348, 39988, 40147, 40169, 40478, 40830, 42213, 44011, 45709, 45782, 47939, 48177, 48406, 48518, 49048, 49223, 49236, 49251, 50086, 50409, 51490, 51708, 52303, 53865, 54131, 55461, 55462, 55635, 55643, 56306, 60753, 61322, 61332, 61336, 61338, 61979, 62181, 62189, 62391, 62882, 62954, 63456, 63463, 63559, 63601, 63607, 63798, 63885, 64284, 64305, 64309, 64962, 65462, 65675, 65760, 65966, 67123, 67158, 67159, 67528, 67594, 67595, 67780, 67788, 67801, 68007, 68230, 68292, 68922, 69133, 70327, 70376, 71314, 71336, 71930, 72106, 72173, 72527, 72599, 73003, 73085, 73152, 73155, 73189, 73195, 73198, 73203, 73292, 73654, 73880, 73894, 73908, 73996, 74137, 74265, 74445, 74730, 74914, 75436, 75902, 76013, 76294, 76322, 76628, 76831, 76835, 77035, 77036, 77082, 77111, 77436, 78800, 79714, 80827, 80831, 80920, 80921, 80922, 80923, 80924, 80925, 80926, 80927, 80928, 81632, 82119, 82120, 82251, 82549, 83313, 83341, 83926, 84549, 84651, 84715, 85333, 85419, 85860, 86364, 86366, 86379, 87493, 88565, 88775, 88986, 89023, 89027, 89636]"
7748,OVA,"['Girls Love', 'Hentai']",['ChuChu'],['School'],[],Visual novel,Rx - Hentai,1.0,summer,7.24,55700,2,0,"[9014, 4473, 20047, 44192, 1407, 6987]","[6785, 11109, 11110, 11111, 59795]"
36239,CM,['Fantasy'],['Toei Animation'],[],['Shounen'],Other,G - All Ages,1.0,spring,5.4,6422,0,0,"[43745, 33902, 43349]",[1881]
38251,TV,"['Drama', 'Romance']",['MASTER LIGHTS'],[],[],Original,PG-13 - Teens 13 or older,12.0,fall,5.66,15973,8,0,"[42481, 33241]","[3117, 46481, 48374, 48463, 48464, 48668, 63583, 82470]"
39569,Movie,"['Drama', 'Romance', 'Supernatural']",['CloverWorks'],"['Music', 'Time Travel']",[],Original,PG-13 - Teens 13 or older,1.0,fall,7.47,134982,3,5,"[28725, 9989, 38329, 48171, 33036, 23273]","[5978, 6863, 7520, 8074, 8539, 9029, 9353, 23609, 32235, 33177, 37612, 39988, 40789, 40912, 41051, 42246, 45182, 47957, 48019, 48454, 48628, 48743, 49245, 49801, 51384, 51843, 52296, 52303, 54021, 54622, 54623, 55752, 57206, 62086, 62607, 64613, 64885, 64962, 65033, 66774, 67118, 69133, 69507, 70350, 70372, 70488, 71348, 73257, 73292, 73362, 73713, 73746, 73820, 73879, 73881, 75204, 75997, 76203, 76365, 77753, 77924, 79084, 79401, 79713, 79739, 79889, 79930, 80248, 80922, 81020, 81345, 81430, 82001, 82119, 82456, 83970, 84809, 85151, 89192, 89550]"
23209,TV,"['Drama', 'Fantasy']",['Studio 3Hz'],['School'],[],Original,PG-13 - Teens 13 or older,13.0,fall,6.76,112114,6,4,"[9989, 23079, 12883, 17919, 31043, 9253, 17549, 23439, 9379, 11433, 13333, 12119, 25867]","[6785, 6936, 7136, 8074, 8159, 8570, 12585, 13115, 14783, 16333, 16833, 24947, 29525, 30301, 31571, 35571, 37027, 37829, 37913, 38249, 38760, 38888, 38889, 38890, 39322, 39346, 40124, 40495, 40787, 40830, 41022, 41031, 41173, 41313, 41658, 42109, 44655, 46138, 46709, 46971, 47532, 48089, 49303, 50460, 52524, 53733, 55662, 63600, 63844, 66898, 66899, 68690, 68713, 69066, 69517, 71200, 73023, 74208, 74910, 75685, 76020, 76926, 77361, 78249, 79238, 80866, 87507]"
12783,Movie,"['Comedy', 'Sci-Fi', 'Supernatural', 'Ecchi']",['Production IMS'],['Harem'],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,spring,6.72,97918,7,5,[201],"[203, 2359, 5981, 8339, 8835, 9453, 11185, 11305, 17853, 31985, 32079, 36157, 38822, 38844, 38998, 39577, 40853, 41139, 41140, 41142, 41313, 47532, 47560, 47809, 48923, 50633, 50660, 51620, 57083, 60753, 60897, 61850, 62440, 62995, 63371, 63479, 64871, 65072, 66760, 67527, 67542, 67571, 67781, 70718, 71498, 71653, 73004, 73497, 75555, 76198, 77067, 78493, 79196, 79307, 80103, 80248, 81268, 81602, 82105, 82322, 82323, 82454, 82835, 85695]"
8407,TV,"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']",['AIC ASTA'],['Harem'],['Shounen'],Manga,PG-13 - Teens 13 or older,12.0,fall,7.42,301452,7,20,"[59, 9936, 8841, 9181, 12549, 13161, 10790, 539, 1254, 11617]","[30, 203, 610, 2359, 5316, 5981, 6012, 6088, 6186, 7467, 8181, 8337, 8338, 8339, 8340, 8835, 8930, 9172, 9437, 9453, 10635, 11305, 11385, 11638, 13767, 14785, 15489, 15655, 15927, 16209, 16751, 17853, 19976, 20881, 21511, 25345, 29283, 31235, 31717, 32079, 33207, 36157, 36731, 36880, 36942, 37216, 37590, 37913, 38681, 38757, 38858, 39396, 39415, 40028, 40465, 40845, 41140, 41149, 41196, 41243, 41254, 41293, 41543, 42034, 42315, 43103, 45182, 45725, 45726, 46138, 46709, 46900, 47108, 47112, 47532, 47565, 47806, 48368, 48401, 48730, 48788, 49143, 49319, 50395, 50402, 50660, 51070, 51904, 55344, 55651, 55661, 55663, 60105, 60753, 61926, 61943, 62173, 62408, 62440, 62442, 62995, 63359, 63431, 63479, 63664, 63962, 64120, 64293, 64910, 65094, 65518, 66204, 67099, 67527, 67542, 67571, 67854, 68521, 68922, 69086, 69851, 70186, 70682, 70971, 71342, 71412, 71932, 72701, 72996, 73009, 73029, 73068, 73160, 73197, 73201, 73283, 73478, 73655, 73774, 73898, 74282, 74775, 74887, 75333, 75436, 75555, 75557, 75578, 75751, 75793, 76476, 76659, 76662, 76720, 76931, 77093, 77383, 77443, 77753, 78337, 78494, 78829, 79033, 79307, 79532, 79536, 80078, 80162, 80248, 80274, 80448, 80828, 80840, 80864, 80877, 81284, 81285, 81286, 81519, 81521, 81624, 81795, 81878, 82105, 82323, 82343, 82734, 82794, 82795, 83592, 83604, 84421, 84679, 84974, 88109, 89140, 89684]"
7858,OVA,"['Comedy', 'Sci-Fi', 'Supernatural', 'Ecchi']",['AIC ASTA'],['Harem'],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,summer,7.34,112774,4,5,"[2131, 357]","[203, 610, 869, 2359, 5316, 5981, 8339, 9437, 11305, 12430, 15655, 17853, 19924, 32079, 36157, 37590, 40465, 40845, 41293, 45182, 48265, 48368, 48788, 61922, 62173, 62424, 62995, 63562, 65094, 67542, 67571, 70314, 73029, 73197, 73898, 75555, 76929, 79033, 79307, 79532, 79575, 80448, 82105, 82795, 85033, 88109]"
9790,Movie,"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']",['AIC ASTA'],['Harem'],['Shounen'],Manga,R - 17+ (violence & profanity),1.0,summer,7.53,137371,8,9,"[24655, 940]","[203, 610, 2359, 5316, 5981, 6088, 7263, 7467, 8835, 10295, 10312, 11305, 11385, 14785, 15655, 17605, 17775, 17853, 19924, 26081, 28583, 32079, 34253, 34613, 36157, 37141, 37590, 38858, 38892, 39415, 39987, 40465, 40845, 41196, 42161, 42203, 43103, 45182, 45726, 47104, 51904, 53261, 53356, 54990, 62173, 62177, 62974, 62995, 63479, 63664, 64037, 65518, 66856, 67542, 68069, 70237, 70364, 70365, 70682, 71342, 71412, 71464, 72996, 73900, 75578, 76078, 76476, 76659, 77020, 77030, 79575, 79931, 80046, 80163, 80448, 81642, 81789, 81795, 82322, 82343, 83604, 84491, 84976, 88109, 89603, 89890]"
36000,TV,"['Adventure', 'Fantasy', 'Sci-Fi']",['TMS Entertainment'],['Space'],[],Game,PG-13 - Teens 13 or older,12.0,fall,5.68,22276,6,8,[36884],"[2463, 13619, 15607, 19313, 25739, 26541, 28231, 31571, 38009, 38194, 38857, 38858, 39370, 41076, 42268, 47563, 47965, 48411, 49099, 49971, 52265, 53513, 53761, 59368, 60753, 61538, 61674, 63911, 63919, 63997, 67801, 68131, 68164, 68814, 70133, 70522, 71164, 73651, 73656, 74669, 75324, 76694, 76728, 80407, 80702, 84029, 86717]"
